university,database_name,guide_url,real_url
BU,Investment Arbitration Reporter,https://library.bu.edu/iar,https://www.iareporter.com
BU,IPA Source,https://library.bu.edu/ipa,https://www.ipasource.com
BU,J-STAGE,https://library.bu.edu/jstage,https://www.jstage.jst.go.jp/
BU,Jacob's Pillow Dance Stream,https://library.bu.edu/dancestream,https://danceinteractive.jacobspillow.org/
BU,JapanKnowledge,https://library.bu.edu/japanknowledge,https://japanknowledge.com
BU,Johns Hopkins Guide to Literary Theory &amp; Criticism,https://library.bu.edu/jhglt,https://litguide.press.jhu.edu
BU,Journal Citation Reports,https://library.bu.edu/journalcitations,https://jcr.clarivate.com
BU,JoVE: Journal of Visualized Experiments,https://library.bu.edu/jove,https://www.jove.com
BU,JSTOR,https://library.bu.edu/jstor,https://www.jstor.org
BU,Kanopy,https://library.bu.edu/kanopy,https://www.kanopy.com
BU,KISS: Han'guk ŭi haeksim chisik chŏngbo chawŏn,https://library.bu.edu/kiss,https://kiss.kstudy.com
BU,Korean Database,https://library.bu.edu/krpia,NOT_FOUND
BU,Korean Journal Database,https://library.bu.edu/kci,https://www.kci.go.kr/kciportal/main.kci
BU,L'Année Philologique,https://library.bu.edu/philologique,https://about.brepolis.net/aph/
BU,Labor and Employment : The American Worker,https://library.bu.edu/LaborEmployment,NOT_FOUND
BU,Late Qing and Republican-Era Chinese Newspapers,https://library.bu.edu/qingnewspapers,https://www.clinicalkey.com/china/late-qing-and-republican-chinese-newspapers
BU,Latino Civil Rights during the Carter Administration,https://library.bu.edu/latinocivilrights,NOT_FOUND
BU,"Latino Literature: Poetry, Drama, and Fiction",https://library.bu.edu/lali,https://alexanderstreet.com/products/latino-literature-poetry-drama-and-fiction
BU,Law Journal Library,https://library.bu.edu/lawjournallibrary,https://home.heinonline.org/content/Law-Journal-Library/
BU,Law.com,https://library.bu.edu/lawcom,https://www.law.com
BU,Legal Classics Library,https://library.bu.edu/legalclassics,https://heinonline.org/HOL/Collection?collection=beal
BU,Lexibase Intranet / Collins Dictionaries,https://library.bu.edu/lexibase,NOT_FOUND
BU,Lexicons of Early Modern English,https://library.bu.edu/leme,https://leme.library.utoronto.ca/
BU,LexisNexis Digital Library,https://library.bu.edu/LNDigital,https://www.lexisnexis.com/en-us/products/digital-library.page
BU,LGBTQ+ Rights,https://library.bu.edu/LGBTQRights,NOT_FOUND
BU,LGBTQ+ Social Justice and Culture,https://library.bu.edu/LGBTQ_SocialJustice,NOT_FOUND
BU,LGBTQ+ Source,https://library.bu.edu/lgbtq,https://www.ebsco.com/products/research-databases/lgbtq-source
BU,Library &amp; Information Science Collection,https://library.bu.edu/LISC,https://about.proquest.com/en/products-services/Library-Science-Collection/
BU,"Library, Information Science &amp; Technology Abstracts",https://library.bu.edu/lista,https://www.ebsco.com/products/research-databases/library-information-science-and-technology-abstracts
BU,Linguistics Collection,https://library.bu.edu/LinguisticsCollection,NOT_FOUND
BU,Literature Criticism Online,https://library.bu.edu/contemplitcrit,https://go.gale.com/ps/start.do?p=LCO
BU,Literature Online,https://library.bu.edu/lion,https://proquest.libguides.com/lion
BU,LLMC Digital,https://library.bu.edu/llmc,https://www.llmc.com
BU,Loeb Classical Library,https://library.bu.edu/loeb,https://www.loebclassics.com
BU,Los Angeles Times (1881- 2000),https://library.bu.edu/latimes,https://proquest.com/historicalnewspapers/los-angeles-times-1881-2000/
BU,Luthers Werke im WWW,https://library.bu.edu/lutherswerke,http://luther.chadwyck.com
BU,Making of Modern Law: American Civil Liberties Union Papers (1912 - 1990),https://library.bu.edu/aclu,https://www.gale.com/c/making-of-modern-law-american-civil-liberties-union-papers
BU,Making of Modern Law: Foreign Primary Sources (1600 - 1970),https://library.bu.edu/mml-foreignprimary,https://www.gale.com/c/making-of-modern-law-foreign-primary-sources
BU,"Making of Modern Law: Foreign, Comparative and International Law (1600 - 1926)",https://library.bu.edu/mml-comparative,https://gdc.gale.com/products/the-making-of-modern-law-foreign-comparative-and-international-law-1600-1926/
BU,Making of Modern Law: Legal Treatises (1800 - 1926),https://library.bu.edu/mml-treatises,https://gdc.gale.com/gdc/artemis?p=MOML
BU,Making of Modern Law: Primary Sources,https://library.bu.edu/mml-primary,https://www.gale.com/primary-sources/the-making-of-modern-law
BU,Making of Modern Law: Trials (1600 - 1926),https://library.bu.edu/mml-trials,https://www.gale.com/c/the-making-of-modern-law-trials-1600-1926
BU,Manchester Medieval Sources Online,https://library.bu.edu/manchester,https://www.manchestermedieval.manchester.ac.uk/
BU,Manuscriptorium,https://library.bu.edu/manuscriptorium,https://www.manuscriptorium.com
BU,MarketLine Company Profiles,https://library.bu.edu/marketlinecompany,https://advantage.marketline.com
BU,MarketLine Industry Profiles,https://library.bu.edu/marketlineindustry,https://advantage.marketline.com
BU,MathSciNet,https://library.bu.edu/mathscinet,https://mathscinet.ams.org
BU,MEDLINE,https://library.bu.edu/medline,https://www.nlm.nih.gov/medline/
BU,Mental Measurements Yearbook with Tests in Print,https://library.bu.edu/mmyt,https://www.ebsco.com/products/research-databases/mental-measurements-yearbook-tests-print
BU,Mergent Archives,https://library.bu.edu/mergentwr,https://www.mergentarchives.com
BU,Mergent Market Atlas,https://library.bu.edu/marketatlas,NOT_FOUND
BU,MetPublications,https://library.bu.edu/metpub,https://www.metmuseum.org/art/metpublications
BU,Middle English Compendium,https://library.bu.edu/mec,https://quod.lib.umich.edu/m/middle-english-dictionary
BU,Mintel Academic,https://library.bu.edu/mintel,https://academic.mintel.com
BU,MIT CogNet,https://library.bu.edu/mitcognet,https://cognet.mit.edu
BU,MLA Directory of Periodicals,https://library.bu.edu/MLAdirect,https://www.mla.org/Publications/MLA-International-Bibliography/MLA-Directory-of-Periodicals
BU,MLA International Bibliography,https://library.bu.edu/mla,https://www.mla.org/Publications/MLA-International-Bibliography
BU,Modernist Journals Project,https://library.bu.edu/modjourn,https://modjourn.org/
BU,MoMA Exhibition History Archives,https://library.bu.edu/momaexhibit,https://www.moma.org/calendar/exhibitions/history
BU,MRI-Simmons Catalyst,https://library.bu.edu/mri,https://www.mrisimmons.com/solutions/catalyst/
BU,MSCI ESG Direct,https://library.bu.edu/esg,https://www.msci.com/esg-direct
BU,MSCI ESG KLD Stats,https://library.bu.edu/kld,https://www.msci.com/our-solutions/esg-investing/esg-ratings-climate-search-tool
BU,Music &amp; Performing Arts (Audio &amp; Video Collections),https://library.bu.edu/mpa,https://search.alexanderstreet.com/music-performing-arts
BU,Music Index,https://library.bu.edu/musicindex,https://www.ebsco.com/products/research-databases/music-index
BU,Music Magazine Archive,https://library.bu.edu/mma,https://search.proquest.com/musicperiodicalsarchive
BU,Music Online: Smithsonian Global Sound for Libraries,https://library.bu.edu/GLMU,https://search.alexanderstreet.com/glmu
BU,Music Periodicals Database,https://library.bu.edu/iimp,https://www.proquest.com/musicperiodicals
BU,National Bureau of Economic Research,https://library.bu.edu/nber,https://www.nber.org
BU,National Criminal Justice Reference Service Abstracts,https://library.bu.edu/ncjrs,https://www.ojp.gov/library/abstracts
BU,National Union Catalog of Manuscript Collections,https://library.bu.edu/nucmc,https://www.loc.gov/coll/nucmc/
BU,Natural Medicines,https://library.bu.edu/nmcd,https://naturalmedicines.therapeuticresearch.com
BU,Naxos Music Library,https://library.bu.edu/naxos,https://www.naxosmusiclibrary.com
BU,Nazi Looted Art and Assets: Records on the Post-World War II Restitution Process,https://library.bu.edu/nlaa,https://www.archives.gov/research/holocaust/art/key-series-descriptions/nara-rg-260.html
BU,NetAdvantage,https://library.bu.edu/netadvantage,https://www.factset.com/marketplace/catalog/product/factset-netadvantage
BU,New Palgrave Dictionary of Economics,https://library.bu.edu/newpalgrave,https://www.palgrave.com/gp/dictionaries/new-palgrave-dictionary-of-economics
BU,New Testament Abstracts,https://library.bu.edu/ntabstracts,https://www.ebsco.com/products/research-databases/new-testament-abstracts
BU,New York Legal Research Library,https://library.bu.edu/nylrl,NOT_FOUND
BU,New York Times (1851 - 2021),https://library.bu.edu/nytimes,https://www.proquest.com/hnpnewyorktimes
BU,New York Times (website access),https://library.bu.edu/NYT,https://www.nytimes.com
BU,Nexis Uni,https://library.bu.edu/nexisuni,https://advance.lexis.com
BU,"North American Immigrant Letters, Diaries and Oral Histories",https://library.bu.edu/imld,https://alexanderstreet.com/products/north-american-immigrant-letters-diaries-and-oral-histories
BU,North American Indian Drama,https://library.bu.edu/naid,https://alexanderstreet.com/products/north-american-indian-drama
BU,North American Women's Drama,https://library.bu.edu/womensdrama,https://www.alexanderstreet.com/products/north-american-womens-drama
BU,OECD iLibrary,https://library.bu.edu/oecdlibrary,https://www.oecd-ilibrary.org
BU,Old Testament Abstracts,https://library.bu.edu/otabstracts,https://www.ebsco.com/products/research-databases/old-testament-abstracts
BU,OntheBoards.TV,https://library.bu.edu/ontheboards,https://www.ontheboards.tv
BU,OSTI.GOV,https://library.bu.edu/osti,https://www.osti.gov
BU,Overton,https://library.bu.edu/overton,https://www.overton.io
BU,Oxford Art Online,https://library.bu.edu/oxfordart,https://www.oxfordartonline.com
BU,Oxford Bibliographies: Biblical Studies,https://library.bu.edu/oxfordbib,https://www.oxfordbibliographies.com/page/biblical-studies
BU,Oxford Companion to Western Art,https://library.bu.edu/oxfordwesternart,https://www.oxfordreference.com/display/10.1093/acref/9780198662037.001.0001/acref-9780198662037
BU,Oxford Dictionary of Music,https://library.bu.edu/oxforddictionaryofmusic,https://www.oxfordreference.com/display/10.1093/acref/9780199578108.001.0001/acref-9780199578108
BU,Oxford Dictionary of National Biography,https://library.bu.edu/odnb,https://www.oxforddnb.com
BU,Oxford Encyclopedia of American Political and Legal History,https://library.bu.edu/oeaplh,https://oxfordreference.com/view/10.1093/acref/9780199754618.001.0001/acref-9780199754618
BU,Oxford English Dictionary,https://library.bu.edu/oed,https://www.oed.com
BU,Oxford Food Symposium on Food and Cookery,https://library.bu.edu/oxfordfood,https://www.oxfordsymposium.org.uk
BU,Oxford Handbooks Online: Literature,https://library.bu.edu/oxfordliterature,https://www.oxfordhandbooks.com/browse?t0=OHOLIT
BU,Oxford Handbooks Online: Philosophy,https://library.bu.edu/oxfordphilosophy,https://academic.oup.com/journals/pages/oxford_handbooks
BU,Oxford Handbooks Online: Politics,https://library.bu.edu/oxfordpoliticalscience,https://www.oxfordhandbooks.com/browse?t0=ORPO_SUBJECT:SOCIAL00810
BU,Oxford History of Western Music (Taruskin),https://library.bu.edu/oxfordwesternmusic,https://www.oxfordwesternmusic.com
BU,Oxford Journals,https://library.bu.edu/oxfordjournals,https://academic.oup.com/journals
BU,Oxford Music Online,https://library.bu.edu/oxfordmusic,https://www.oxfordmusiconline.com
BU,Oxford Reference,https://library.bu.edu/oxfordreference,https://www.oxfordreference.com
BU,Oxford Research Encyclopedia of African History,https://library.bu.edu/africanhistory,https://oxfordre.com/africanhistory
BU,Oxford Scholarship Online,https://library.bu.edu/oxfordscholarship,https://oxford.universitypressscholarship.com
BU,PAIS Index,https://library.bu.edu/pais,https://proquest.libguides.com/paisindex
BU,Papyri.info,https://library.bu.edu/papyri,https://papyri.info/
BU,Patrologia Latina Database,https://library.bu.edu/pld,https://about.proquest.com/en/products-services/patrologia_latina
BU,Pentagon Papers,https://library.bu.edu/pentagonpapers,https://www.archives.gov/research/pentagon-papers
BU,Performing Arts Database,https://library.bu.edu/iipa,https://memory.loc.gov/diglib/ihas/html/pad/pad-home.html
BU,Periodicals Archive Online,https://library.bu.edu/pao,https://about.proquest.com/en/products-services/periodicals_archive_online
BU,Petit Robert de la Langue Francaise,https://library.bu.edu/petitrobert,https://dictionnaire.lerobert.com
BU,Philip C. Jessup Library,https://library.bu.edu/jessup,NOT_FOUND
BU,Philosopher's Index,https://library.bu.edu/philosophersindex,https://philindex.org
BU,PhilPapers: Philosophical Research Online,https://library.bu.edu/philpapers,https://philpapers.org
BU,PILOTS: Published International Literature on Traumatic Stress,https://library.bu.edu/pilots,https://ptsd.va.gov/professional/pilots-database/
BU,Poets on Screen,https://library.bu.edu/poetsonscreen,NOT_FOUND
BU,POIESIS,https://library.bu.edu/poiesis,http://digital.lib.auth.gr/poiesis/
BU,Policy Commons: Global Think Tanks,https://library.bu.edu/globalthinktanks,https://policycommons.net/
BU,Policy Commons: Public Health and Social Care,https://library.bu.edu/PHSC,https://policycommons.net/policy-resources
BU,Policy File Index,https://library.bu.edu/policyfile,https://proquest.libguides.com/policyfile
BU,Policy Map,https://library.bu.edu/policymap,https://www.policymap.com
BU,Political Extremism and Radicalism in the 20th Century,https://library.bu.edu/per,https://www.gale.com/intl/c/political-extremism-and-radicalism
BU,Political Science Database,https://library.bu.edu/polisci,https://about.proquest.com/en/products-services/political_science/
BU,Politics Collection,https://library.bu.edu/politics,NOT_FOUND
BU,Preprint Citation Index,https://library.bu.edu/PPRN,https://clarivate.com/products/web-of-science/preprint-citation-index/
BU,PressReader,https://library.bu.edu/pressreader,https://www.pressreader.com
BU,Prestatehood Legal Materials,https://library.bu.edu/prestatehood,https://heinonline.org/HeinDocs/PresatehoodLegalMaterialsPathfinder.pdf
BU,Project Muse,https://library.bu.edu/projectmuse,https://muse.jhu.edu
BU,ProQuest Congressional,https://library.bu.edu/pqcongressional,https://congressional.proquest.com
BU,ProQuest Dissertations &amp; Theses,https://library.bu.edu/pqdt,https://about.proquest.com/en/products-services/pqdtglobal/
BU,ProQuest Dissertations &amp; Theses Citation Index (via Web of Science),https://library.bu.edu/wospqdt,https://access.clarivate.com/login?app=wos
